Torneo,Fase y Grupo,Fecha,Estadio/Ciudad,Local,Goles L,Visita,Goles V,Observaciones,Resultado
Uruguay 1930,"Primera, Grupo A",13 de julio de 1930,"Pocitos, Montevideo",Francia,4,México,1,PT 3 a 0,Local
Uruguay 1930,"Primera, Grupo D",13 de julio de 1930,"Parque Central, Montevideo",Estados Unidos,3,Bélgica,0,PT 2 a 0,Local
Uruguay 1930,"Primera, Grupo B",14 de julio de 1930,"Parque Central, Montevideo",Yugoslavia,2,Brasil,1,PT 2 a 0,Local
Uruguay 1930,"Primera, Grupo C",14 de julio de 1930,"Pocitos, Montevideo",Rumania,3,Perú,1,PT 1 a 0,Local
Uruguay 1930,"Primera, Grupo A",15 de julio de 1930,"Parque Central, Montevideo",Argentina,1,Francia,0,PT 0 a 0,Local
Uruguay 1930,"Primera, Grupo A",16 de julio de 1930,"Parque Central, Montevideo",Chile,3,México,0,PT 1 a 0,Local
Uruguay 1930,"Primera, Grupo B",17 de julio de 1930,"Parque Central, Montevideo",Yugoslavia,4,Bolivia,0,PT 0 a 0,Local
Uruguay 1930,"Primera, Grupo D",17 de julio de 1930,"Parque Central, Montevideo",Estados Unidos,3,Paraguay,0,PT 2 a 0,Local
Uruguay 1930,"Primera, Grupo C",18 de julio de 1930,"Centenario, Montevideo",Uruguay,1,Perú,0,PT 0 a 0,Local
Uruguay 1930,"Primera, Grupo A",19 de julio de 1930,"Centenario, Montevideo",Chile,1,Francia,0,PT 0 a 0,Local
Uruguay 1930,"Primera, Grupo A",19 de julio de 1930,"Centenario, Montevideo",Argentina,6,México,3,PT 3 a 1,Local
Uruguay 1930,"Primera, Grupo B",20 de julio de 1930,"Centenario, Montevideo",Brasil,4,Bolivia,0,PT 1 a 0,Local
Uruguay 1930,"Primera, Grupo D",20 de julio de 1930,"Centenario, Montevideo",Paraguay,1,Bélgica,0,PT 1 a 0,Local
Uruguay 1930,"Primera, Grupo C",21 de julio de 1930,"Centenario, Montevideo",Uruguay,4,Rumania,0,PT 4 a 0,Local
Uruguay 1930,"Primera, Grupo A",22 de julio de 1930,"Centenario, Montevideo",Argentina,3,Chile,1,PT 2 a 1,Local
Uruguay 1930,Semifinal 1,26 de julio de 1930,"Centenario, Montevideo",Argentina,6,Estados Unidos,1,PT 1 a 0,Local
Uruguay 1930,Semifinal 2,27 de julio de 1930,"Centenario, Montevideo",Uruguay,6,Yugoslavia,1,PT 3 a 1,Local
Uruguay 1930,Final,30 de julio de 1930,"Centenario, Montevideo",Uruguay,4,Argentina,2,PT 1 a 2,Local
Italia 1934,"Ronda Preliminar, partido 1",27 de mayo de 1934,"Giorgio Ascarelli, Nápoles",Hungría,4,Egipto,2,PT 2 a 2.,Local
Italia 1934,"Ronda Preliminar, partido 2",27 de mayo de 1934,"Luigi Ferraris, Génova",España,3,Brasil,1,PT 3 a 0.,Local
Italia 1934,"Ronda Preliminar, partido 3",27 de mayo de 1934,"Littorale, Bologna",Suecia,3,Argentina,2,PT 1 a 1.,Local
Italia 1934,"Ronda Preliminar, partido 4",27 de mayo de 1934,"San Siro, Milán",Suiza,3,Países Bajos,2,PT 2 a 1,Local
Italia 1934,"Ronda Preliminar, partido 5",27 de mayo de 1934,"Littorio, Triesta",Checoslovaquia,2,Rumania,1,PT 0 a 1.,Local
Italia 1934,"Ronda Preliminar, partido 6",27 de mayo de 1934,"Giovanni Berta, Florencia",Alemania,5,Bélgica,2,PT 1 a 2.,Local
Italia 1934,"Ronda Preliminar, partido 7",27 de mayo de 1934,"Nazionale PNF, Roma",Italia,7,Estados Unidos,1,PT 3 a 0.,Local
Italia 1934,"Ronda Preliminar, partido 8",27 de mayo de 1934,"Benito Mussolini, Turín",Austria,3,Francia,2,"PT 1 a 1, ST 2 a 2. Suplementario.",Local
Italia 1934,"Cuartos de Final, partido 1",31 de mayo de 1934,"Giovanni Berta, Florencia",Italia,1,España,1,"PT 1 a 1, ST 1 a 1. Suplementario.",Empate
Italia 1934,"Cuartos de Final, partido 2",31 de mayo de 1934,"San Siro, Milán",Alemania,2,Suecia,1,PT 0 a 0.,Local
Italia 1934,"Cuartos de Final, partido 3",31 de mayo de 1934,"Benito Mussolini, Turín",Checoslovaquia,3,Suiza,2,PT 1 a 1.,Local
Italia 1934,"Cuartos de Final, partido 4",31 de mayo de 1934,"Littorale, Bologna",Austria,2,Hungría,1,PT 1 a 0.,Local
Italia 1934,"Cuartos de Final, partido 1 bis",1 de junio de 1934,"Giovanni Berta, Florencia",Italia,1,España,0,PT 1 a 0.,Local
Italia 1934,Semifinal 1,3 de junio de 1934,"Nazionale PNF, Roma",Checoslovaquia,3,Alemania,1,PT 1 a 0.,Local
Italia 1934,Semifinal 2,3 de junio de 1934,"San Siro, Milán",Italia,1,Austria,0,PT 1 a 0.,Local
Italia 1934,Tercer y Cuarto Puesto,7 de junio de 1934,"Giorgio Ascarelli, Nápoles",Alemania,3,Austria,2,PT 3 a 1.,Local
Italia 1934,Final,10 de junio de 1934,"Nazionale PNF, Roma",Italia,2,Checoslovaquia,1,"PT 0 a 0, ST 1 a 1. Suplementario.",Local
Francia 1938,"Primera Ronda, partido 1",4 de junio de 1938,"Parc des Princes, Paris",Suiza,1,Alemania,1,"PT 1 a 1, ST 1 a 1. Suplementario.",Empate
Francia 1938,"Primera Ronda, partido 2",5 de junio de 1938,"Velodrome, Marsella",Italia,2,Noruega,1,"PT 1 a 0, ST 1 a 1. Suplementario.",Local
Francia 1938,"Primera Ronda, partido 3",5 de junio de 1938,"Velodrome Municipale, Reims",Hungría,6,Indias Holandesas,0,PT 4 a 0.,Local
Francia 1938,"Primera Ronda, partido 4",5 de junio de 1938,"Chapou, Toulouse",Cuba,3,Rumania,3,"PT 1 a 1, ST 3 a 3. Suplementario.",Empate
Francia 1938,"Primera Ronda, partido 5",5 de junio de 1938,"Olympique, Colombes-París",Francia,3,Bélgica,1,PT 2 a 1.,Local
Francia 1938,"Primera Ronda, partido 6",5 de junio de 1938,"Meinau, Estrasburgo",Brasil,6,Polonia,5,"PT 3 a 1, ST 4 a 4. Suplementario.",Local
Francia 1938,"Primera Ronda, partido 7",5 de junio de 1938,"Cavee Verte, Le Havre",Checoslovaquia,3,Países Bajos,0,"PT 0 a 0, ST 0 a 0. Suplementario.",Local
Francia 1938,"Primera Ronda, partido 1 bis",9 de junio de 1938,"Parc des Princes, Paris",Suiza,4,Alemania,2,PT 1 a 2.,Local
Francia 1938,"Primera Ronda, partido 4 bis",9 de junio de 1938,"Chapou, Toulouse",Cuba,2,Rumania,1,PT 0 a 1.,Local
Francia 1938,"Cuartos de Final, partido 1",12 de junio de 1938,"Olympique, Colombes-París",Italia,3,Francia,1,PT 1 a 1.,Local
Francia 1938,"Cuartos de Final, partido 2",12 de junio de 1938,"Víctor Boucquey, Lille",Hungría,2,Suiza,0,PT 1 a 0.,Local
Francia 1938,"Cuartos de Final, partido 3",12 de junio de 1938,"Fort Carree, Antibes",Suecia,8,Cuba,0,PT 4 a 0.,Local
Francia 1938,"Cuartos de Final, partido 4",12 de junio de 1938,"Chapou, Toulouse",Brasil,1,Checoslovaquia,1,"PT 1 a 0, ST 1 a 1. Suplementario.",Empate
Francia 1938,"Cuartos de Final, partido 4 bis",14 de junio de 1938,"Chapou, Toulouse",Brasil,2,Checoslovaquia,1,PT 0 a 1.,Local
Francia 1938,Semifinal 1,16 de junio de 1938,"Parc des Princes, Paris",Hungría,5,Suecia,1,PT 3 a 1.,Local
Francia 1938,Semifinal 2,16 de junio de 1938,"Velodrome, Marsella",Italia,2,Brasil,1,PT 0 a 0.,Local
Francia 1938,Tercer y Cuarto Puesto,19 de junio de 1938,"Parc Lescure, Burdeos",Brasil,4,Suecia,2,PT 1 a 2.,Local
Francia 1938,Final,19 de junio de 1938,"Olympique, Colombes-París",Italia,4,Hungría,2,PT 3 a 1.,Local
Brasil 1950,"Primera, Grupo A",24 de junio de 1950,"Maracaná, Rio de Janeiro",Brasil,4,México,0,PT 1 a 0.,Local
Brasil 1950,"Primera, Grupo A",25 de junio de 1950,"Sete de Setembro, Belo Horizonte",Yugoslavia,3,Suiza,0,PT 0 a 0.,Local
Brasil 1950,"Primera, Grupo B",25 de junio de 1950,"Maracaná, Rio de Janeiro",Inglaterra,2,Chile,0,PT 1 a 0.,Local
Brasil 1950,"Primera, Grupo B",25 de junio de 1950,"Durival de Brito, Curitiba",España,3,Estados Unidos,1,"PT 0 a 1,",Local
Brasil 1950,"Primera, Grupo C",25 de junio de 1950,"Pacaembú, Sao Pablo",Suecia,3,Italia,2,PT 2 a 1.,Local
Brasil 1950,"Primera, Grupo A",28 de junio de 1950,"Pacaembú, Sao Pablo",Brasil,2,Suiza,2,PT 2 a 1.,Empate
Brasil 1950,"Primera, Grupo A",28 de junio de 1950,"Beira Río, Porto Alegre",Yugoslavia,4,México,1,PT 2 a 0.,Local
Brasil 1950,"Primera, Grupo B",29 de junio de 1950,"Maracaná, Rio de Janeiro",España,2,Chile,0,PT 2 a 0.,Local
Brasil 1950,"Primera, Grupo B",29 de junio de 1950,"Mineirao, Belo Horizonte",Estados Unidos,1,Inglaterra,0,PT 1 a 0.,Local
Brasil 1950,"Primera, Grupo C",29 de junio de 1950,"Durival de Brito, Curitiba",Suecia,2,Paraguay,2,PT 2 a 1.,Empate
Brasil 1950,"Primera, Grupo A",1 de julio de 1950,"Maracaná, Rio de Janeiro",Brasil,2,Yugoslavia,0,PT 1 a 0.,Local
Brasil 1950,"Primera, Grupo A",2 de julio de 1950,"Beira Río, Porto Alegre",Suiza,2,México,1,PT 2 a 0.,Local
Brasil 1950,"Primera, Grupo B",2 de julio de 1950,"Maracaná, Rio de Janeiro",España,1,Inglaterra,0,PT 0 a 0.,Local
Brasil 1950,"Primera, Grupo B",2 de julio de 1950,"Ilha do Retiro, Recife",Chile,5,Estados Unidos,2,PT 2 a 0.,Local
Brasil 1950,"Primera, Grupo C",2 de julio de 1950,"Pacaembú, Sao Pablo",Italia,2,Paraguay,0,PT 1 a 0.,Local
Brasil 1950,"Primera, Grupo D",2 de julio de 1950,"Mineirao, Belo Horizonte",Uruguay,8,Bolivia,0,PT 4 a 0.,Local
Brasil 1950,Final,9 de julio de 1950,"Pacaembú, Sao Pablo",Uruguay,2,España,2,PT 1 a 2.,Empate
Brasil 1950,Final,9 de julio de 1950,"Maracaná, Rio de Janeiro",Brasil,7,Suecia,1,PT 3 a 0.,Local
Brasil 1950,Final,13 de julio de 1950,"Pacaembú, Sao Pablo",Uruguay,3,Suecia,2,PT 1 a 2.,Local
Brasil 1950,Final,13 de julio de 1950,"Maracaná, Rio de Janeiro",Brasil,6,España,1,PT 3 a 0.,Local
Brasil 1950,Final,16 de julio de 1950,"Pacaembú, Sao Pablo",Suecia,3,España,1,PT 2 a 0.,Local
Brasil 1950,Final,16 de julio de 1950,"Maracaná, Rio de Janeiro",Uruguay,2,Brasil,1,PT 0 a 0.,Local
Suiza 1954,"Primera, Grupo A",16 de junio de 1954,"La Pontaise, Lausanne",Yugoslavia,1,Francia,0,PT 1 a 0.,Local
Suiza 1954,"Primera, Grupo A",16 de junio de 1954,"Charmilles, Geneva",Brasil,5,México,0,PT 4 a 0.,Local
Suiza 1954,"Primera, Grupo C",16 de junio de 1954,"Wankdorf, Berna",Uruguay,2,Checoslovaquia,0,PT 0 a 0.,Local
Suiza 1954,"Primera, Grupo C",16 de junio de 1954,Hardturm; Zurich,Austria,1,Escocia,0,PT 1 a 0.,Local
Suiza 1954,"Primera, Grupo B",17 de junio de 1954,"Wankdorf, Berna",Alemania Occidental,4,Turquía,1,PT 1 a 1.,Local
Suiza 1954,"Primera, Grupo B",17 de junio de 1954,Hardturm; Zurich,Hungría,9,Corea del Sur,0,PT 4 a 0.,Local
Suiza 1954,"Primera, Grupo D",17 de junio de 1954,"La Pontaise, Lausanne",Suiza,2,Italia,1,PT 1 a 1.,Local
Suiza 1954,"Primera, Grupo D",17 de junio de 1954,"St. Jakob, Basilea",Inglaterra,4,Bélgica,4,"PT 2 a 1, ST 3 a 3. Suplementario",Empate
Suiza 1954,"Primera, Grupo A",19 de junio de 1954,"La Pontaise, Lausanne",Brasil,1,Yugoslavia,1,"PT 0 a 0, ST 1 a 1. Suplementario",Empate
Suiza 1954,"Primera, Grupo A",19 de junio de 1954,"Charmilles, Geneva",Francia,3,México,2,PT 1 a 0.,Local
Suiza 1954,"Primera, Grupo C",19 de junio de 1954,"St. Jakob, Basilea",Uruguay,7,Escocia,0,PT 2 a 0.,Local
Suiza 1954,"Primera, Grupo C",19 de junio de 1954,Hardturm; Zurich,Austria,5,Checoslovaquia,0,PT 4 a 0.,Local
Suiza 1954,"Primera, Grupo B",20 de junio de 1954,"St. Jakob, Basilea",Hungría,8,Alemania Occidental,3,PT 3 a 1,Local
Suiza 1954,"Primera, Grupo B",20 de junio de 1954,"Charmilles, Geneva",Turquía,7,Corea del Sur,0,PT 4 a 0.,Local
Suiza 1954,"Primera, Grupo D",20 de junio de 1954,"Comunale di Comaredo, Lugano",Italia,4,Bélgica,1,PT 1 a 0.,Local
Suiza 1954,"Primera, Grupo D",20 de junio de 1954,"Wankdorf, Berna",Inglaterra,2,Suiza,0,PT 1 a 0.,Local
Suiza 1954,"Primera, Grupo B",23 de junio de 1954,Hardturm; Zurich,Alemania Occidental,7,Turquía,2,Desempate 2º puesto. PT 3 a 1.,Local
Suiza 1954,"Primera, Grupo D",23 de junio de 1954,"St. Jakob, Basilea",Suiza,4,Italia,1,Desempate 2º puesto. PT 1 a 0.,Local
Suiza 1954,"Cuartos de Final, partido 1",26 de junio de 1954,"La Pontaise, Lausanne",Austria,7,Suiza,5,PT 5 a 4.,Local
Suiza 1954,"Cuartos de Final, partido 2",26 de junio de 1954,"St. Jakob, Basilea",Uruguay,4,Inglaterra,2,PT 2 a 1.,Local
Suiza 1954,"Cuartos de Final, partido 3",27 de junio de 1954,"Wankdorf, Berna",Hungría,4,Brasil,2,PT 2 a 1.,Local
Suiza 1954,"Cuartos de Final, partido 4",27 de junio de 1954,"Charmilles, Geneva",Alemania Occidental,2,Yugoslavia,0,PT 1 a 0.,Local
Suiza 1954,Semifinal 1,30 de junio de 1954,"La Pontaise, Lausanne",Hungría,4,Uruguay,2,"PT 1 a 0, ST 2 a 2. Suplementario.",Local
Suiza 1954,Semifinal 2,30 de junio de 1954,"St. Jakob, Basilea",Alemania Occidental,6,Austria,1,PT 1 a 0.,Local
Suiza 1954,Tercer y Cuarto Puesto,3 de julio de 1954,Hardturm; Zurich,Austria,3,Uruguay,1,PT 1 a 1.,Local
Suiza 1954,Final,4 de julio de 1954,"Wankdorf, Berna",Alemania Occidental,3,Hungría,2,PT 2 a 2.,Local
Suecia 1958,"Primera, Grupo A",8 de junio de 1958,"Malmoe FF, Malmoe",Argentina,1,Alemania Occidental,3,PT 1 a 2.,Visita
Suecia 1958,"Primera, Grupo A",8 de junio de 1958,"Orjans Vall, Halmstad",Irlanda del Norte,1,Checoslovaquia,0,PT 1 a 0.,Local
Suecia 1958,"Primera, Grupo B",8 de junio de 1958,"Idrottsparken, Norrkoeping",Francia,7,Paraguay,3,PT 2 a 2.,Local
Suecia 1958,"Primera, Grupo B",8 de junio de 1958,"Arosvallen, Vaesteras",Yugoslavia,1,Escocia,1,PT 1 a 0.,Empate
Suecia 1958,"Primera, Grupo C",8 de junio de 1958,"Rasunda, Estocolmo",Suecia,3,México,0,PT 1 a 0.,Local
Suecia 1958,"Primera, Grupo C",8 de junio de 1958,"Jarnvallen, Sandviken",Hungría,1,Gales,1,PT 1 a 1.,Empate
Suecia 1958,"Primera, Grupo D",8 de junio de 1958,"Rimnersvallen, Udevalla",Brasil,3,Austria,0,PT 1 a 0.,Local
Suecia 1958,"Primera, Grupo D",8 de junio de 1958,"Nya Ullevi, Gotemburgo",Unión Soviética,2,Inglaterra,2,PT 1 a 0.,Empate
Suecia 1958,"Primera, Grupo A",11 de junio de 1958,"Orjans Vall, Halmstad",Argentina,3,Irlanda del Norte,1,PT 1 a 1.,Local
Suecia 1958,"Primera, Grupo A",11 de junio de 1958,"Olympia Stadium, Helsinborg",Alemania Occidental,2,Checoslovaquia,2,PT 0 a 2.,Empate
Suecia 1958,"Primera, Grupo B",11 de junio de 1958,"Arosvallen, Vaesteras",Yugoslavia,3,Francia,2,PT 1 a 1.,Local
Suecia 1958,"Primera, Grupo B",11 de junio de 1958,"Idrottsparken, Norrkoeping",Paraguay,3,Escocia,2,PT 2 a 1.,Local
Suecia 1958,"Primera, Grupo C",11 de junio de 1958,"Rasunda, Estocolmo",México,1,Gales,1,PT 0 a 1.,Empate
Suecia 1958,"Primera, Grupo D",11 de junio de 1958,"Nya Ullevi, Gotemburgo",Brasil,0,Inglaterra,0,PT 0 a 0.,Empate
Suecia 1958,"Primera, Grupo D",11 de junio de 1958,"Ryavallen, Boras",Unión Soviética,2,Austria,0,PT 1 a 0.,Local
Suecia 1958,"Primera, Grupo C",12 de junio de 1958,"Rasunda, Estocolmo",Suecia,2,Hungría,1,PT 1 a 0.,Local
Suecia 1958,"Primera, Grupo A",15 de junio de 1958,"Malmoe FF, Malmoe",Alemania Occidental,2,Irlanda del Norte,2,PT 1 a 1.,Empate
Suecia 1958,"Primera, Grupo A",15 de junio de 1958,"Olympia Stadium, Helsinborg",Checoslovaquia,6,Argentina,1,PT 3 a 0.,Local
Suecia 1958,"Primera, Grupo B",15 de junio de 1958,"Eyravallen, Oerebro",Francia,2,Escocia,1,PT 2 a 0.,Local
Suecia 1958,"Primera, Grupo B",15 de junio de 1958,"Tunavallen, Eskilstuna",Paraguay,3,Yugoslavia,3,PT 1 a 2.,Empate
Suecia 1958,"Primera, Grupo C",15 de junio de 1958,"Rasunda, Estocolmo",Suecia,0,Gales,0,PT 0 a 0.,Empate
Suecia 1958,"Primera, Grupo C",15 de junio de 1958,"Jarnvallen, Sandviken",Hungría,4,México,0,PT 1 a 0.,Local
Suecia 1958,"Primera, Grupo D",15 de junio de 1958,"Ryavallen, Boras",Inglaterra,2,Austria,2,PT 0 a 1.,Empate
Suecia 1958,"Primera, Grupo D",15 de junio de 1958,"Nya Ullevi, Gotemburgo",Brasil,2,Unión Soviética,0,PT 1 a 0.,Local
Suecia 1958,"Primera, Grupo A",17 de junio de 1958,"Malmoe FF, Malmoe",Checoslovaquia,1,Irlanda del Norte,2,"Desempate 2º puesto.  PT 1 a 1, ST 1 a 1. Suplementario.",Visita
Suecia 1958,"Primera, Grupo C",17 de junio de 1958,"Rasunda, Estocolmo",Gales,2,Hungría,1,Desempate 2º puesto. PT 0 a 1.,Local
Suecia 1958,"Primera, Grupo D",17 de junio de 1958,"Nya Ullevi, Gotemburgo",Unión Soviética,1,Inglaterra,0,Desempate 2º puesto. PT 1 a 0.,Local
Suecia 1958,"Cuartos de Final, partido 1",19 de junio de 1958,"Idrottsparken, Norrkoeping",Francia,4,Irlanda del Norte,0,PT 1 a 0.,Local
Suecia 1958,"Cuartos de Final, partido 2",19 de junio de 1958,"Rasunda, Estocolmo",Suecia,2,Unión Soviética,0,PT 0 a 0.,Local
Suecia 1958,"Cuartos de Final, partido 3",19 de junio de 1958,"Nya Ullevi, Gotemburgo",Brasil,1,Gales,0,PT 0 a 0.,Local
Suecia 1958,"Cuartos de Final, partido 4",19 de junio de 1958,"Malmoe FF, Malmoe",Alemania Occidental,1,Yugoslavia,0,PT 1 a 0.,Local
Suecia 1958,Semifinal 1,24 de junio de 1958,"Rasunda, Estocolmo",Brasil,5,Francia,2,PT 2 a 1.,Local
Suecia 1958,Semifinal 2,24 de junio de 1958,"Nya Ullevi, Gotemburgo",Suecia,3,Alemania Occidental,1,PT 1 a 1.,Local
Suecia 1958,Tercer y Cuarto Puesto,28 de junio de 1958,"Nya Ullevi, Gotemburgo",Francia,6,Alemania Occidental,3,PT 3 a 1.,Local
Suecia 1958,Final,29 de junio de 1958,"Rasunda, Estocolmo",Brasil,5,Suecia,2,PT 2 a 1.,Local
Chile 1962,"Primera, Grupo A",30 de mayo de 1962,"Carlos Dittborn, Arica",Uruguay,2,Colombia,1,PT 0 a 1.,Local
Chile 1962,"Primera, Grupo B",30 de mayo de 1962,"Nacional, Santiago",Chile,3,Suiza,1,PT 1 a 1.,Local
Chile 1962,"Primera, Grupo C",30 de mayo de 1962,"Sausalito, Viña del Mar",Brasil,2,México,0,PT 0 a 0.,Local
Chile 1962,"Primera, Grupo D",30 de mayo de 1962,"Braden Cooper Co., Rancagua",Argentina,1,Bulgaria,0,PT 1 a 0.,Local
Chile 1962,"Primera, Grupo A",31 de mayo de 1962,"Carlos Dittborn, Arica",Unión Soviética,2,Yugoslavia,0,PT 0 a 0.,Local
Chile 1962,"Primera, Grupo B",31 de mayo de 1962,"Nacional, Santiago",Alemania Occidental,0,Italia,0,PT 0 a 0.,Empate
Chile 1962,"Primera, Grupo C",31 de mayo de 1962,"Sausalito, Viña del Mar",Checoslovaquia,1,España,0,PT 0 a 0.,Local
Chile 1962,"Primera, Grupo D",31 de mayo de 1962,"Braden Cooper Co., Rancagua",Hungría,2,Inglaterra,1,PT 1 a 0.,Local
Chile 1962,"Primera, Grupo A",2 de junio de 1962,"Carlos Dittborn, Arica",Yugoslavia,3,Uruguay,1,PT 2 a 1.,Local
Chile 1962,"Primera, Grupo B",2 de junio de 1962,"Nacional, Santiago",Chile,2,Italia,0,PT 0 a 0.,Local
Chile 1962,"Primera, Grupo C",2 de junio de 1962,"Sausalito, Viña del Mar",Brasil,0,Checoslovaquia,0,PT 0 a 0.,Empate
Chile 1962,"Primera, Grupo D",2 de junio de 1962,"Braden Cooper Co., Rancagua",Inglaterra,3,Argentina,1,PT 2 a 0.,Local
Chile 1962,"Primera, Grupo A",3 de junio de 1962,"Carlos Dittborn, Arica",Unión Soviética,4,Colombia,4,PT 3 a 1.,Empate
Chile 1962,"Primera, Grupo B",3 de junio de 1962,"Nacional, Santiago",Alemania Occidental,2,Suiza,1,PT 1 a 0.,Local
Chile 1962,"Primera, Grupo C",3 de junio de 1962,"Sausalito, Viña del Mar",España,1,México,0,PT 0 a 0.,Local
Chile 1962,"Primera, Grupo D",3 de junio de 1962,"Braden Cooper Co., Rancagua",Hungría,6,Bulgaria,1,PT 4 a 0.,Local
Chile 1962,"Primera, Grupo A",6 de junio de 1962,"Carlos Dittborn, Arica",Unión Soviética,2,Uruguay,1,PT 1 a 0.,Local
Chile 1962,"Primera, Grupo B",6 de junio de 1962,"Nacional, Santiago",Alemania Occidental,2,Chile,0,PT 1 a 0.,Local
Chile 1962,"Primera, Grupo C",6 de junio de 1962,"Sausalito, Viña del Mar",Brasil,2,España,1,PT 0 a 1.,Local
Chile 1962,"Primera, Grupo D",6 de junio de 1962,"Braden Cooper Co., Rancagua",Argentina,0,Hungría,0,PT 0 a 0.,Empate
Chile 1962,"Primera, Grupo A",7 de junio de 1962,"Carlos Dittborn, Arica",Yugoslavia,5,Colombia,0,PT 2 a 0.,Local
Chile 1962,"Primera, Grupo B",7 de junio de 1962,"Nacional, Santiago",Italia,3,Suiza,0,PT 1 a 0.,Local
Chile 1962,"Primera, Grupo C",7 de junio de 1962,"Sausalito, Viña del Mar",México,3,Checoslovaquia,1,PT 2 a 1.,Local
Chile 1962,"Primera, Grupo D",7 de junio de 1962,"Braden Cooper Co., Rancagua",Inglaterra,0,Bulgaria,0,PT 0 a 0.,Empate
Chile 1962,"Cuartos de Final, partido 1",10 de junio de 1962,"Carlos Dittborn, Arica",Chile,2,Unión Soviética,1,PT 2 a 1.,Local
Chile 1962,"Cuartos de Final, partido 2",10 de junio de 1962,"Braden Cooper Co., Rancagua",Checoslovaquia,1,Hungría,0,PT 1 a 0.,Local
Chile 1962,"Cuartos de Final, partido 3",10 de junio de 1962,"Sausalito, Viña del Mar",Brasil,3,Inglaterra,1,PT 1 a 1.,Local
Chile 1962,"Cuartos de Final, partido 4",10 de junio de 1962,"Nacional, Santiago",Yugoslavia,1,Alemania Occidental,0,PT 0 a 0.,Local
Chile 1962,Semifinal 1,13 de junio de 1962,"Sausalito, Viña del Mar",Checoslovaquia,3,Yugoslavia,1,PT 0 a 0.,Local
Chile 1962,Semifinal 2,13 de junio de 1962,"Nacional, Santiago",Brasil,4,Chile,2,PT 2 a 1.,Local
Chile 1962,Tercer y Cuarto Puesto,16 de junio de 1962,"Nacional, Santiago",Chile,1,Yugoslavia,0,PT 0 a 0.,Local
Chile 1962,Final,17 de junio de 1962,"Nacional, Santiago",Brasil,3,Checoslovaquia,1,PT 1 a 1.,Local
Inglaterra 1966,"Primera, Grupo A",11 de julio de 1966,"Wembley, Londres",Uruguay,0,Inglaterra,0,PT 0 a 0.,Empate
Inglaterra 1966,"Primera, Grupo B",12 de julio de 1966,"Hillsborough, Sheffield",Alemania Occidental,5,Suiza,0,PT 3 a 0.,Local
Inglaterra 1966,"Primera, Grupo C",12 de julio de 1966,"Goodison Park, Liverpool",Brasil,2,Bulgaria,0,PT 1 a 0.,Local
Inglaterra 1966,"Primera, Grupo D",12 de julio de 1966,"Ayresome Park, Middlesbrough",Unión Soviética,3,Corea del Norte,0,PT 2 a 0.,Local
Inglaterra 1966,"Primera, Grupo A",13 de julio de 1966,"Wembley, Londres",Francia,1,México,1,PT 0 a 0.,Empate
Inglaterra 1966,"Primera, Grupo B",13 de julio de 1966,"Villa Park, Birmingham",Argentina,2,España,1,PT 0 a 0.,Local
Inglaterra 1966,"Primera, Grupo C",13 de julio de 1966,"Old Trafford, Manchester",Portugal,3,Hungría,1,PT 1 a 0.,Local
Inglaterra 1966,"Primera, Grupo D",13 de julio de 1966,"Roker Park Ground, Sunderland",Italia,2,Chile,0,PT 1 a 0.,Local
Inglaterra 1966,"Primera, Grupo A",15 de julio de 1966,"White City, Londres",Uruguay,2,Francia,1,PT 2 a 1.,Local
Inglaterra 1966,"Primera, Grupo B",15 de julio de 1966,"Hillsborough, Sheffield",España,2,Suiza,1,PT 0 a 1.,Local
Inglaterra 1966,"Primera, Grupo C",15 de julio de 1966,"Goodison Park, Liverpool",Hungría,3,Brasil,1,PT 1 a 1.,Local
Inglaterra 1966,"Primera, Grupo D",15 de julio de 1966,"Ayresome Park, Middlesbrough",Corea del Norte,1,Chile,1,PT 0 a 1.,Empate
Inglaterra 1966,"Primera, Grupo A",16 de julio de 1966,"Wembley, Londres",Inglaterra,2,México,0,PT 1 a 0.,Local
Inglaterra 1966,"Primera, Grupo B",16 de julio de 1966,"Villa Park, Birmingham",Alemania Occidental,0,Argentina,0,PT 0 a 0.,Empate
Inglaterra 1966,"Primera, Grupo C",16 de julio de 1966,"Old Trafford, Manchester",Portugal,3,Bulgaria,0,PT 2 a 0.,Local
Inglaterra 1966,"Primera, Grupo D",16 de julio de 1966,"Roker Park Ground, Sunderland",Unión Soviética,1,Italia,0,PT 0 a 0.,Local
Inglaterra 1966,"Primera, Grupo A",19 de julio de 1966,"Wembley, Londres",Uruguay,0,México,0,PT 0 a 0.,Empate
Inglaterra 1966,"Primera, Grupo B",19 de julio de 1966,"Hillsborough, Sheffield",Argentina,2,Suiza,0,PT 0 a 0.,Local
Inglaterra 1966,"Primera, Grupo C",19 de julio de 1966,"Goodison Park, Liverpool",Portugal,3,Brasil,1,PT 2 a 0.,Local
Inglaterra 1966,"Primera, Grupo D",19 de julio de 1966,"Ayresome Park, Middlesbrough",Corea del Norte,1,Italia,0,PT 1 a 0.,Local
Inglaterra 1966,"Primera, Grupo A",20 de julio de 1966,"Wembley, Londres",Inglaterra,2,Francia,0,PT 1 a 0.,Local
Inglaterra 1966,"Primera, Grupo B",20 de julio de 1966,"Villa Park, Birmingham",Alemania Occidental,2,España,1,PT 1 a 1.,Local
